Uniprot	EntrezID
A0A0D9RGC6	103229527
A0A0D9R4W7	103228187
A0A0D9R425	103233903
A0A0D9RWY1	103241181
A0A0D9S4E7	103248768
A0A0D9RNW2	103231769
A0A0D9SB24	103215516
A0A0D9QZC9	103223457
A0A0D9RGN1	103233632
A0A0D9S9R4	103236135
A0A0D9RCT7	103219253
A0A0D9R360	103232823
A0A0D9RIB7	103219017
A0A0D9R6T0	103220727
A0A0D9RYB9	103222722
A0A0D9R2S0	103218069
A0A0D9RLT8	103243974
A0A0D9QYJ4	103216535
A0A0D9RFT4	103218391
A0A0D9R154	103242800
A0A0D9S1Q3	103234838
A0A0D9RV02	103216981
A0A0D9R481	103217987
A0A0D9RFT2	103221513
A0A0D9QYS4	103242955
A0A0D9RB95	103229792
A0A0D9RKV2	103227754
A0A0D9RG79	103232149
A0A0D9QWC2	103241532
A0A0D9R4L5	103216170
A0A0D9SBC6	103216914
A0A0D9S0X4	103236278
A0A0D9S1K8	103233390
A0A0D9RHP2	103229377
A0A0D9QWH1	103238661
A0A0D9RY71	103222780
A0A0D9RSI7	103215638
A0A0D9SDQ8	103246812
A0A0D9SDN6	103247340
A0A0D9QZI3	103232363
A0A0D9R1F6	103230626
A0A0D9QVB0	103234643
A0A0D9S6X9	103224578
A0A0D9RB56	103241829
A0A0D9RLT2	103237011
A0A0D9RED3	103215721
A0A0D9RBT6	103220598
A0A0D9RCS6	103221596
A0A0D9RAN5	103221693
A0A0D9RNI7	103221101
A0A0D9QW62	103247977
A0A0D9RP46	103240730
A0A0D9R0Q6	103234081
A0A0D9RR23	103215698
A0A0D9R594	103232634
A0A0D9REI9	103244836
A0A0D9RLG7	103247215
A0A0D9S7L1	103225002
A0A0D9RGH0	103214895
A0A0D9SAV7	103216492
A0A0D9R7A0	103227021
A0A0D9RRK0	103246520
A0A0D9RBP5	103221638
A0A0D9RB35	103232393
A0A0D9R981	103227791
A0A0D9SD37	103222865
A0A0D9R9H3	103230927
A0A0D9RUL8	103215481
A0A0D9SB57	103237130
A0A0D9S4L9	103243730
A0A0D9S1P0	103236421
A0A0D9RV12	103241354
A0A0D9R040	103223415
A0A0D9RXV4	103239988
A0A0D9RZT7	103247177
A0A0D9RY37	103214718
A0A0D9RHV3	103222985
A0A0D9RGM6	103244793
A0A0D9RH77	103242291
A0A0D9SD87	103238537
A0A0D9SD12	103218677
A0A0D9QVU9	103233217
A0A0D9S269	103248367
A0A0D9RZB2	103246726
A0A0D9SEE1	103245381
A0A0D9R0U2	103228544
A0A0D9RQ96	103244393
A0A0D9RWD1	103246217
A0A0D9S5Y5	103235294
A0A0D9SDF7	103230949
A0A0D9RR91	103226222
A0A0D9R6D9	103219673
A0A0D9QVT2	103234624
A0A0D9QXW8	103235743
A0A0D9RUT2	103216994
A0A0D9RYX5	103222620
A0A0D9S6Q0	103224401
A0A0D9R5A9	103245825
A0A0D9RVG7	103215445
A0A0D9RSR3	103243542
A0A0D9R419	103245905
A0A0D9S1M7	103233392
A0A0D9S300	103248489
A0A0D9QX02	103216651
A0A0D9RCS3	103223079
A0A0D9R9T5	103237559
A0A0D9RUM3	103231446
A0A0D9RG68	103218378
A0A0D9S335	103243520
A0A0D9SCN4	103222309
A0A0D9SC13	103221186
A0A0D9RQ89	103220180
A0A0D9QXW6	103216564
A0A0D9SCP2	103226552
A0A0D9RGM0	103226692
A0A0D9RUT7	103246372
A0A0D9SDL4	103220159
A0A0D9S115	103236305
A0A0D9QZ56	103234186
A0A0D9RW50	103227459
A0A0D9RX89	103215086
A0A0D9R2K0	103216267
A0A0D9SAN8	103223786
A0A0D9QWB8	103238679
A0A0D9S5H5	103235233
A0A0D9S725	103224671
A0A0D9S3R0	103248614
A0A0D9RYR1	103246806
A0A0D9QX20	103243083
A0A0D9RKT4	103227756
A0A0D9QY73	103233044
A0A0D9SBP5	103247789
A0A0D9SAN0	103223777
A0A0D9RDQ4	103218463
A0A0D9S187	103236332
A0A0D9SCT4	103227147
A0A0D9RVQ8	103231367
A0A0D9RBZ4	103237459
A0A0D9S5U0	103224037
A0A0D9QYY2	103238504
A0A0D9RGK4	103244795
A0A0D9RQE3	103245274
A0A0D9QX05	103216647
A0A0D9R2P3	103219822
A0A0D9R8M1	103216003
A0A0D9S934	103225788
A0A0D9RBP7	103232377
A0A0D9RJ49	103237165
A0A0D9RXQ1	103241074
A0A0D9R3M5	103232792
A0A0D9R1R5	103242741
A0A0D9RNR2	103245686
A0A0D9RIP6	103244735
A0A0D9RZ19	103214327
A0A0D9SE56	103235155
A0A0D9S8D7	103225473
A0A0D9R8H6	103217879
A0A0D9QWP8	103216697
A0A0D9RYI2	103214489
A0A0D9SCV2	103234933
A0A0D9RQZ3	103244707
A0A0D9RKC4	103237937
A0A0D9RCR8	103226854
A0A0D9RZS7	103222411
A0A0D9RSL9	103220040
A0A0D9S0X8	103236279
A0A0D9RT65	103240515
A0A0D9R7Z5	103220667
A0A0D9S5R7	103239459
A0A0D9S5Y2	103235293
A0A0D9RLU5	103240758
A0A0D9R8L5	103218591
A0A0D9RP64	103236896
A0A0D9S899	103225404
A0A0D9RQC3	103220171
A0A0D9R5R8	103232615
A0A0D9QZX5	103234140
A0A0D9R3L9	103223295
A0A0D9S9E9	103244290
A0A0D9SC39	103238749
A0A0D9S9Y3	103232384
A0A0D9RD25	103219233
A0A0D9R532	103222186
A0A0D9SAV9	103216543
A0A0D9RK21	103233581
A0A0D9QZY1	103223438
A0A0D9QXB9	103233112
A0A0D9RJB8	103220407
A0A0D9RK54	103229301
A0A0D9S3U9	103248629
A0A0D9RQW4	103245252
A0A0D9RI62	103229359
A0A0D9R648	103219766
A0A0D9R891	103242007
A0A0D9QYG4	103216546
A0A0D9R7Q2	103232535
A0A0D9RL04	103225297
A0A0D9S651	103224145
A0A0D9S202	103234880
A0A0D9S9S8	103236415
A0A0D9RG67	103232151
A0A0D9S950	103248086
A0A0D9R5F6	103222123
A0A0D9R8Q7	103245058
A0A0D9S5H3	103235232
A0A0D9R4B2	103232731
A0A0D9R2R7	103234048
A0A0D9R931	103219490
A0A0D9RG11	103226721
A0A0D9QXJ1	103216603
A0A0D9S4I3	103239250
A0A0D9RUQ0	103217016
A0A0D9QZW8	103238369
A0A0D9QXM5	103216593
A0A0D9QWG0	103234532
A0A0D9RX19	103240207
A0A0D9RB39	103221662
A0A0D9RS67	103230133
A0A0D9S8S9	103225695
A0A0D9RA67	103233783
A0A0D9SD84	103221885
A0A0D9R8E7	103241989
A0A0D9RKN0	103227767
A0A0D9R0K9	103218234
A0A0D9QUR6	103238850
A0A0D9S867	103225360
A0A0D9RIA4	103227812
A0A0D9RSH8	103226147
A0A0D9R3V0	103227188
A0A0D9RIZ8	103230494
A0A0D9S908	103225148
A0A0D9SCX4	103235777
A0A0D9S3W6	103223745
A0A0D9R3B4	103242661
A0A0D9S255	103236540
A0A0D9SCS4	103227043
A0A0D9S2L9	103234949
A0A0D9R8L9	103226984
A0A0D9QWI6	103238660
A0A0D9RYV3	103214375
A0A0D9RWV9	103246186
A0A0D9S4X2	103223846
A0A0D9R6A4	103219743
A0A0D9R5N6	103230749
A0A0D9RDC7	103215840
A0A0D9RH66	103226675
A0A0D9QUZ2	103248099
A0A0D9RLB9	103240766
A0A0D9RE63	103215800
A0A0D9RX49	103246141
A0A0D9RZG0	103249063
A0A0D9RSZ8	103228800
A0A0D9SCW7	103235686
A0A0D9RC70	103226876
A0A0D9RIH6	103221440
A0A0D9RYU6	103214382
A0A0D9QXS9	103243039
A0A0D9RXE3	103215054
A0A0D9RUG9	103219942
A0A0D9R8Y7	103223179
A0A0D9R969	103226967
A0A0D9RJ70	103221300
A0A0D9S9W4	103231360
A0A0D9SE49	103234986
A0A0D9SC07	103221084
A0A0D9RMJ6	103245390
A0A0D9QY84	103238546
A0A0D9REA8	103215767
A0A0D9R4X1	103228184
A0A0D9R0Y1	103223357
A0A0D9RWU4	103215129
A0A0D9RJY3	103237140
A0A0D9S4U5	103248848
A0A0D9R2Y5	103223312
A0A0D9RGS2	103230596
A0A0D9RLZ9	103242172
A0A0D9S576	103223882
A0A0D9RX61	103215103
A0A0D9RY34	103222824
A0A0D9R552	103227057
A0A0D9RGM9	103230602
A0A0D9RE65	103219196
A0A0D9R304	103238207
A0A0D9RRB2	103215685
A0A0D9RA21	103228057
A0A0D9RF05	103229601
A0A0D9QYP1	103235614
A0A0D9RQI3	103245053
A0A0D9QUY0	103248107
A0A0D9S7P2	103225054
A0A0D9QVP2	103233242
A0A0D9RZA8	103222526
A0A0D9RY68	103222785
A0A0D9S705	103224629
A0A0D9R8P1	103219505
A0A0D9RMC4	103226401
A0A0D9S6H9	103224266
A0A0D9SAL5	103223721
A0A0D9RQ03	103244428
A0A0D9R4J6	103238156
A0A0D9S4D3	103239218
A0A0D9RBU7	103233747
A0A0D9S8E8	103225489
A0A0D9RZ77	103246738
A0A0D9RRJ9	103228960
A0A0D9RBQ3	103219326
A0A0D9S1P7	103236424
A0A0D9S795	103224804
A0A0D9R9F6	103217822
A0A0D9R451	103232744
A0A0D9SCZ6	103218598
A0A0D9RVY2	103240342
A0A0D9RP62	103226321
A0A0D9RL19	103221347
A0A0D9R6W7	103217906
A0A0D9RNZ6	103229109
A0A0D9REX2	103233693
A0A0D9RQ52	103230235
A0A0D9QXN8	103223568
A0A0D9SAK1	103232185
A0A0D9R8M5	103220643
A0A0D9R7W3	103242473
A0A0D9S9J2	103218993
A0A0D9R644	103245799
A0A0D9RRM8	103223801
A0A0D9S3P0	103223723
A0A0D9RET8	103244813
A0A0D9RZK0	103222449
A0A0D9RRG0	103244316
A0A0D9QY48	103239253
A0A0D9QW53	103235960
A0A0D9RNI9	103231792
A0A0D9SE43	103225336
A0A0D9SE43	103234243
A0A0D9SE43	103234925
A0A0D9R6Y7	103221847
A0A0D9RAQ8	103245023
A0A0D9S8V2	103225753
A0A0D9RSR6	103228818
A0A0D9RTE8	103220012
A0A0D9S677	103224166
A0A0D9R2Z8	103219815
A0A0D9RYB7	103222729
A0A0D9R1W7	103230326
A0A0D9S9K4	103219110
A0A0D9S7S3	103225109
A0A0D9S2C4	103248392
A0A0D9REP0	103226690
A0A0D9R8V9	103245054
A0A0D9RS87	103228872
A0A0D9RZI4	103222463
A0A0D9S2E3	103248396
A0A0D9S117	103234745
A0A0D9RAS9	103245018
A0A0D9RYK4	103214477
A0A0D9R312	103223310
A0A0D9RK64	103230443
A0A0D9RR00	103230197
A0A0D9RNW4	103221078
A0A0D9S8U1	103225724
A0A0D9RTC4	103243098
A0A0D9RG48	103229556
A0A0D9R8I3	103216996
A0A0D9QZG7	103238418
A0A0D9R3R1	103233466
A0A0D9S1R6	103236444
A0A0D9RLJ0	103218902
A0A0D9R8V1	103220633
A0A0D9QVQ1	103238727
A0A0D9QXT7	103235762
A0A0D9RRG9	103245215
A0A0D9R765	103223299
A0A0D9RE02	103229634
A0A0D9SD30	103238435
A0A0D9SC67	103238963
A0A0D9RLC9	103237040
A0A0D9RME1	103239877
A0A0D9RUD1	103230023
A0A0D9SCV3	103234938
A0A0D9RX48	103231158
A0A0D9RR68	103239711
A0A0D9S7T0	103225119
A0A0D9RL92	103218917
A0A0D9RT41	103243198
A0A0D9RJY1	103233575
A0A0D9S5U7	103224051
A0A0D9SA16	103232653
A0A0D9R092	103223402
A0A0D9R4Q8	103218848
A0A0D9RU23	103219962
A0A0D9RXE0	103231107
A0A0D9R1Y9	103234041
A0A0D9QXX4	103216556
A0A0D9R0L9	103216345
A0A0D9RB92	103241813
A0A0D9S3N5	103243582
A0A0D9SCK0	103221940
A0A0D9S3M6	103235038
A0A0D9QV89	103234653
A0A0D9SE88	103239570
A0A0D9RHV4	103248784
A0A0D9RTK1	103246449
A0A0D9S0E4	103246969
A0A0D9S9H2	103244658
A0A0D9SAZ1	103219503
A0A0D9R9L7	103248480
A0A0D9RW44	103227461
A0A0D9S8X3	103225790
A0A0D9S6M1	103224348
A0A0D9SE24	103234737
A0A0D9RDT8	103244878
A0A0D9RVW0	103221271
A0A0D9S7R1	103225090
A0A0D9R6N9	103232544
A0A0D9S8M2	103225606
A0A0D9R9T0	103215965
A0A0D9RKL8	103247430
A0A0D9QXG3	103243049
A0A0D9SBD9	103217452
A0A0D9SC04	103221039
A0A0D9RC72	103244954
A0A0D9RDA8	103226935
A0A0D9REX0	103230653
A0A0D9S2D5	103234927
A0A0D9S2F5	103234929
A0A0D9RY83	103246895
A0A0D9S400	103248665
A0A0D9RJB7	103232019
A0A0D9RGM3	103221475
A0A0D9S0Z4	103234739
A0A0D9RPX9	103244434
A0A0D9R9J4	103232460
A0A0D9R5B2	103216097
A0A0D9R8N0	103245069
A0A0D9R278	103246016
A0A0D9RFP6	103232164
A0A0D9RBB4	103218536
A0A0D9RQG2	103245270
A0A0D9RU00	103243060
A0A0D9QYU1	103242951
A0A0D9RUU1	103240422
A0A0D9QXQ9	103234442
A0A0D9S0U7	103236252
A0A0D9RHZ4	103232081
A0A0D9S3S2	103223730
A0A0D9RZF1	103249075
A0A0D9RU60	103240483
A0A0D9QUV2	103238834
A0A0D9RGW0	103218364
A0A0D9SD92	103239055
A0A0D9REV4	103237327
A0A0D9S6G9	103224238
A0A0D9QYE4	103235651
A0A0D9S3E7	103223687
A0A0D9S197	103233373
A0A0D9RGU5	103230591
A0A0D9RGW3	103229444
A0A0D9RBK7	103230811
A0A0D9RMA2	103226403
A0A0D9RNR8	103245634
A0A0D9RRU1	103239688
A0A0D9RZI5	103249024
A0A0D9SC66	103241942
A0A0D9RL60	103218924
A0A0D9S563	103239343
A0A0D9RUJ5	103219938
A0A0D9RJW2	103245476
A0A0D9R4C8	103233248
A0A0D9S0J2	103247483
A0A0D9S7Z1	103225225
A0A0D9RKK8	103218959
A0A0D9RJE6	103221283
A0A0D9RKU9	103237924
A0A0D9RJG3	103226564
A0A0D9RN76	103243903
A0A0D9RDM9	103226843
A0A0D9R1M5	103238251
A0A0D9R0S6	103238316
A0A0D9RL74	103245451
A0A0D9SA28	103219287
A0A0D9RDV3	103219210
A0A0D9R6R5	103221914
A0A0D9RL65	103237061
A0A0D9S1A1	103234785
A0A0D9R6U2	103228794
A0A0D9SAN4	103223783
A0A0D9RXM9	103240079
A0A0D9REP3	103244821
A0A0D9RC34	103215866
A0A0D9QWV5	103216671
A0A0D9RBI8	103240440
A0A0D9RME6	103230374
A0A0D9RLR5	103245427
A0A0D9RZD2	103214231
A0A0D9RDB8	103221576
A0A0D9REM7	103237342
A0A0D9R3N8	103228284
A0A0D9REH5	103219179
A0A0D9R2D1	103229986
A0A0D9RXG6	103231102
A0A0D9RIA0	103219018
A0A0D9RVX7	103221252
A0A0D9R048	103236432
A0A0D9RIZ0	103217507
A0A0D9R4L1	103216166
A0A0D9RGL2	103214784
A0A0D9QVL8	103236047
A0A0D9SC77	103239313
A0A0D9R1X3	103242724
A0A0D9RHN3	103237243
A0A0D9QVA0	103234651
A0A0D9SBW8	103233990
A0A0D9QW37	103243146
A0A0D9S2G2	103243449
A0A0D9SCZ7	103218597
A0A0D9RH36	103232126
A0A0D9S5E6	103235181
A0A0D9RDH6	103221572
A0A0D9S4S9	103248839
A0A0D9SC11	103221142
A0A0D9RGX5	103227872
A0A0D9RUV0	103240421
A0A0D9R4G9	103233086
A0A0D9R2K5	103233994
A0A0D9RW40	103239551
A0A0D9RD61	103230751
A0A0D9RDL2	103244891
A0A0D9QYI2	103234216
A0A0D9RHR0	103232088
A0A0D9SB05	103219690
A0A0D9R6F6	103217920
A0A0D9RTR0	103228733
A0A0D9S7R8	103225099
A0A0D9RCX8	103219236
A0A0D9QXB2	103234461
A0A0D9SB63	103222442
A0A0D9RGR0	103219034
A0A0D9S3W8	103248635
A0A0D9RE68	103233096
A0A0D9SBJ8	103228104
A0A0D9RZ46	103214287
A0A0D9RQ81	103220183
A0A0D9RLC7	103231927
A0A0D9SEA3	103246323
A0A0D9S3H3	103243571
A0A0D9R7Q3	103221797
A0A0D9R3K9	103229693
A0A0D9S758	103224739
A0A0D9RBG8	103223140
A0A0D9R405	103232749
A0A0D9RDY6	103230725
A0A0D9RKC1	103237099
A0A0D9RY65	103214677
A0A0D9S160	103236312
A0A0D9RZA2	103246730
A0A0D9R7P7	103228313
A0A0D9RBE6	103215876
A0A0D9QVU6	103233215
A0A0D9QWY0	103234496
A0A0D9RNX4	103229115
A0A0D9RA32	103230895
A0A0D9RLV5	103221156
A0A0D9RR19	103230190
A0A0D9QZ32	103223491
A0A0D9RC99	103219280
A0A0D9QZX0	103234141
A0A0D9RFV8	103245624
A0A0D9S1V8	103236468
A0A0D9S7H4	103224938
A0A0D9RLU9	103246868
A0A0D9QZF2	103237844
A0A0D9R676	103228621
A0A0D9S040	103244134
A0A0D9QVG7	103243201
A0A0D9SBZ2	103230321
A0A0D9RWE4	103227449
A0A0D9RT06	103226133
A0A0D9R596	103223272
A0A0D9RM36	103239896
A0A0D9RZ30	103246754
A0A0D9RSZ5	103217181
A0A0D9RQU8	103236756
A0A0D9RSY9	103228806
A0A0D9R2V3	103233987
A0A0D9RS08	103223482
A0A0D9R6E5	103221981
A0A0D9SB16	103215355
A0A0D9QY79	103243012
A0A0D9SCT2	103227137
A0A0D9QYE3	103239094
A0A0D9RU78	103239599
A0A0D9R0L2	103218235
A0A0D9S4Q3	103248828
A0A0D9R0S5	103228579
A0A0D9S2C3	103243437
A0A0D9S3V7	103235044
A0A0D9R6D0	103218743
A0A0D9R340	103232828
A0A0D9S970	103248498
A0A0D9SD86	103238468
A0A0D9S8M1	103225604
A0A0D9SBQ7	103227534
A0A0D9R6K3	103218733
A0A0D9RD40	103229722
A0A0D9QXQ1	103234444
A0A0D9RFK3	103219120
A0A0D9RAV0	103218542
A0A0D9S6G1	103224225
A0A0D9R614	103216080
A0A0D9RAV1	103245728
A0A0D9RI90	103248654
A0A0D9QYK6	103233025
A0A0D9RXU5	103239998
A0A0D9RJC8	103229328
A0A0D9R0X3	103235455
A0A0D9RWB5	103246222
A0A0D9SDK8	103220050
A0A0D9S0E7	103247132
A0A0D9S663	103235352
A0A0D9REP2	103237340
A0A0D9RKX9	103242194
A0A0D9RYH0	103222671
A0A0D9SAM6	103232262
A0A0D9S1X9	103234870
A0A0D9RYK1	103246837
A0A0D9QVZ0	103233197
A0A0D9RZR7	103247185
A0A0D9RJ10	103240829
A0A0D9RHK0	103230549
A0A0D9RBD0	103241804
A0A0D9R320	103238196
A0A0D9R356	103223309
A0A0D9QYG1	103223536
A0A0D9RR78	103217290
A0A0D9R2M2	103216258
A0A0D9S4G5	103248777
A0A0D9QUR0	103234703
A0A0D9RW28	103215221
A0A0D9R4Z3	103219682
A0A0D9S8C5	103225453
A0A0D9RJ67	103218987
A0A0D9S431	103235060
A0A0D9RUY2	103241362
A0A0D9RNG2	103245356
A0A0D9RCE1	103217738
A0A0D9R1M3	103234685
A0A0D9RD54	103216262
A0A0D9RW58	103241266
A0A0D9RDG2	103233733
A0A0D9RYI7	103222667
A0A0D9RT37	103217169
A0A0D9R4E0	103219753
A0A0D9SCZ9	103218595
A0A0D9RHM6	103237247
A0A0D9RVI7	103216929
A0A0D9S702	103224624
A0A0D9RGA8	103219039
A0A0D9S272	103236562
A0A0D9RNT6	103230310
A0A0D9RDE9	103244896
A0A0D9R9M3	103228067
A0A0D9RDT1	103232279
A0A0D9RD37	103221583
A0A0D9RRQ3	103240606
A0A0D9R6V3	103225359
A0A0D9R3P6	103242650
A0A0D9R2V7	103233953
A0A0D9RGH4	103233650
A0A0D9QYV2	103234204
A0A0D9RIC8	103240901
A0A0D9RCZ3	103218478
A0A0D9S047	103244101
A0A0D9R477	103229583
A0A0D9RNM8	103245706
A0A0D9QYQ3	103216499
A0A0D9RIY0	103230498
A0A0D9RTY8	103226079
A0A0D9R1E4	103230721
A0A0D9SCP9	103226708
A0A0D9RVN4	103239565
A0A0D9S2Y1	103248457
A0A0D9R3W4	103218026
A0A0D9R8J5	103223191
A0A0D9R197	103218172
A0A0D9R6M1	103218732
A0A0D9R0R1	103242817
A0A0D9S6L0	103224325
A0A0D9R4X9	103232842
A0A0D9RDG7	103221573
A0A0D9SCU3	103229647
A0A0D9S7E8	103224896
A0A0D9RPP7	103245323
A0A0D9RH33	103223001
A0A0D9RWD5	103215352
A0A0D9S4S1	103223830
A0A0D9S886	103225388
A0A0D9R8X8	103219498
A0A0D9R0K8	103223375
A0A0D9R1N1	103218145
A0A0D9RBS2	103233749
A0A0D9RW88	103215189
A0A0D9S4T3	103223834
A0A0D9RFN6	103229582
A0A0D9S4Z1	103223841
A0A0D9SDN1	103217362
A0A0D9SDN1	103247058
A0A0D9RQQ1	103244370
A0A0D9RCL4	103227998
A0A0D9SB23	103234507
A0A0D9RGG7	103220531
A0A0D9S199	103236344
A0A0D9RT72	103222718
A0A0D9QWZ6	103216652
A0A0D9RFU5	103215137
A0A0D9RY93	103246887
A0A0D9R6P7	103233840
A0A0D9R1P9	103238243
A0A0D9S7M2	103225020
A0A0D9REQ8	103226678
A0A0D9R416	103218000
A0A0D9R555	103222171
A0A0D9S928	103225468
A0A0D9QXL9	103223578
A0A0D9R6Z5	103224630
A0A0D9RZ60	103222560
A0A0D9RH99	103237277
A0A0D9R146	103230897
A0A0D9REB7	103230690
A0A0D9R471	103245902
A0A0D9S884	103225382
A0A0D9RV86	103216959
A0A0D9R1L2	103242756
A0A0D9RTM3	103219983
A0A0D9S7F0	103224900
A0A0D9SDA7	103241247
A0A0D9QW80	103233179
A0A0D9RVQ0	103221328
A0A0D9S4B0	103239198
A0A0D9RAN8	103220620
A0A0D9RU10	103217090
A0A0D9R069	103236235
A0A0D9QXU0	103235754
A0A0D9RDN9	103235185
A0A0D9RV57	103239587
A0A0D9S543	103239337
A0A0D9QUU1	103234697
A0A0D9R0P7	103238321
A0A0D9RMV0	103239834
A0A0D9SEC0	103239901
A0A0D9S6Q7	103224415
A0A0D9SBF9	103215383
A0A0D9R6X6	103221845
A0A0D9QWE2	103235925
A0A0D9R514	103220206
A0A0D9R3T9	103233318
A0A0D9RFK0	103226732
A0A0D9SD24	103238280
A0A0D9RQU5	103220125
A0A0D9R2R0	103234034
A0A0D9RMC3	103236964
A0A0D9RS77	103230129
A0A0D9R4K6	103245852
A0A0D9RMG9	103237833
A0A0D9RUD0	103217068
A0A0D9RX04	103246161
A0A0D9R5M8	103242591
A0A0D9S7L5	103225010
A0A0D9REY9	103229603
A0A0D9RSI8	103228828
A0A0D9RL68	103221183
A0A0D9SA87	103247167
A0A0D9QXS5	103223566
A0A0D9S3R5	103248617
A0A0D9R311	103233898
A0A0D9RZL5	103246685
A0A0D9RFL8	103226456
A0A0D9S6Q2	103224406
A0A0D9SE33	103234871
A0A0D9S6W1	103224525
A0A0D9RK94	103231968
A0A0D9RBP6	103238895
A0A0D9RM04	103246789
A0A0D9R480	103245896
A0A0D9S597	103223895
A0A0D9RW16	103215392
A0A0D9S5A6	103223911
A0A0D9RNB9	103245359
A0A0D9RC77	103226868
A0A0D9SBV7	103233810
A0A0D9QX58	103243075
A0A0D9R5Q3	103242532
A0A0D9R9X0	103219433
A0A0D9SBL5	103242315
A0A0D9RH55	103226023
A0A0D9S935	103225816
A0A0D9RAL8	103221690
A0A0D9R643	103242520
A0A0D9RSW4	103239653
A0A0D9S0N5	103234718
A0A0D9RIR3	103233594
A0A0D9R7G7	103216052
A0A0D9RT81	103228782
A0A0D9RSY3	103226131
A0A0D9R3C0	103233922
A0A0D9R0S4	103235640
A0A0D9SE21	103226424
A0A0D9S773	103224776
A0A0D9RH61	103226680
A0A0D9RAL1	103232417
A0A0D9RK05	103237944
A0A0D9S4Q9	103223827
A0A0D9R1R7	103228430
A0A0D9S258	103236551
A0A0D9RAA4	103220625
A0A0D9R0L4	103223371
A0A0D9S306	103243510
A0A0D9SD40	103222915
A0A0D9RDE8	103237392
A0A0D9SAA7	103240000
A0A0D9S4B4	103248758
A0A0D9RLE5	103237031
A0A0D9R7R0	103219560
A0A0D9S801	103225244
A0A0D9R102	103235368
A0A0D9QYU0	103235603
A0A0D9SAA0	103247785
A0A0D9RKJ3	103218965
A0A0D9RTS5	103231482
A0A0D9RR96	103230184
A0A0D9SAX7	103234059
A0A0D9RH30	103242299
A0A0D9RU81	103246409
A0A0D9QXI6	103216606
A0A0D9S2M4	103248424
A0A0D9S4R4	103239295
A0A0D9S0C0	103247140
A0A0D9RSX4	103222932
A0A0D9S635	103224116
A0A0D9SBH0	103216918
A0A0D9R2H4	103234118
A0A0D9S3P4	103248608
A0A0D9REG0	103232232
A0A0D9REI7	103226780
A0A0D9SC73	103239209
A0A0D9RD46	103244928
A0A0D9RZ90	103222536
A0A0D9R5F3	103231898
A0A0D9RST6	103239669
A0A0D9RWZ9	103246168
A0A0D9RX46	103215108
A0A0D9RCS0	103241701
A0A0D9R9D4	103242423
A0A0D9RIK7	103217521
A0A0D9R1I1	103216303
A0A0D9QZF4	103216434
A0A0D9S6U1	103224491
A0A0D9QWV4	103238633
A0A0D9RM20	103246755
A0A0D9RCA5	103223111
A0A0D9RR55	103227632
A0A0D9QVL0	103243186
A0A0D9RZ14	103246758
A0A0D9S504	103243781
A0A0D9R9F7	103218581
A0A0D9R6V8	103218722
A0A0D9S9V2	103231315
A0A0D9RLF1	103231923
A0A0D9R8S5	103241966
A0A0D9RBZ1	103219298
A0A0D9R7V0	103228144
A0A0D9SCB2	103214942
A0A0D9S988	103242142
A0A0D9RRC5	103228986
A0A0D9QVH2	103243199
A0A0D9R9K9	103232459
A0A0D9RKE0	103247674
A0A0D9R943	103218582
A0A0D9RN88	103231842
A0A0D9S320	103233492
A0A0D9S2X2	103243506
A0A0D9RQR1	103229007
A0A0D9R7G4	103216053
A0A0D9R4Q2	103219725
A0A0D9S9C8	103243106
A0A0D9RN13	103221124
A0A0D9RMX2	103229163
A0A0D9R8F6	103216008
A0A0D9R2U1	103228318
A0A0D9RT15	103231540
A0A0D9RMB6	103244546
A0A0D9RCW5	103226840
A0A0D9R0T5	103238313
A0A0D9S5T8	103224033
A0A0D9RS00	103243983
A0A0D9RNS9	103245608
A0A0D9RKR8	103229255
A0A0D9QVR5	103233226
A0A0D9QYN4	103238864
A0A0D9R8R0	103226977
A0A0D9QZK3	103234153
A0A0D9RMW4	103242129
A0A0D9RNX7	103221076
A0A0D9R2J2	103232854
A0A0D9QX16	103234491
A0A0D9R2P1	103242682
A0A0D9RL02	103244609
A0A0D9RLM3	103227738
A0A0D9RSV0	103243384
A0A0D9SC14	103221223
A0A0D9SC14	103242343
A0A0D9R2Q2	103223317
A0A0D9RPP2	103231697
A0A0D9QZE2	103216439
A0A0D9QXC3	103239924
A0A0D9RKF3	103220383
A0A0D9S3V0	103248630
A0A0D9RFE1	103219130
A0A0D9S1D2	103236352
A0A0D9RGK2	103245603
A0A0D9RGZ4	103241466
A0A0D9S5X8	103235291
A0A0D9R2Q4	103233982
A0A0D9RRZ6	103227609
A0A0D9SC00	103238469
A0A0D9QYR3	103223504
A0A0D9S8R1	103225666
A0A0D9R2I5	103234000
A0A0D9RAB8	103246179
A0A0D9RGC5	103241502
A0A0D9RHM0	103244767
A0A0D9RFZ9	103244802
A0A0D9RSD9	103239678
A0A0D9S7X3	103225194
A0A0D9S2F0	103243443
A0A0D9RKV1	103244632
A0A0D9R417	103220855
A0A0D9RPU1	103226278
A0A0D9R7M5	103233804
A0A0D9RSU0	103226137
A0A0D9QZS3	103236980
A0A0D9RB78	103223147
A0A0D9QVB9	103233263
A0A0D9S907	103225145
A0A0D9R0D4	103238343
A0A0D9QZ42	103216466
A0A0D9SBC1	103237565
A0A0D9RAY3	103232398
A0A0D9RWK3	103231264
A0A0D9RQ90	103245284
A0A0D9RF90	103219140
A0A0D9S441	103248693
